Date,Year,Day_of_Week,Week_of_Year,Month,Month_Name,Period_Label,Resident_Population,Daily_Visitors_Overnight,Daily_Visitors_Day_Tripper,Daily_Visitors_Total,Access_Fee_Active,Access_Fee_EUR,Access_Fee_USD,Fee_Tier,Acqua_Alta_Flag,Major_Event_Flag,Major_Event_Name,CPI,Data_Source,Derivation_Method,Notes
2024-03-21,2024,Thursday,12,3,March,2024_actual,48489,30663,27489,58152,N,,,,N,N,,111.6,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-03-22,2024,Friday,12,3,March,2024_actual,48489,32521,30855,63376,N,,,,N,N,,121.6,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-03-23,2024,Saturday,12,3,March,2024_actual,48489,34070,33660,67730,N,,,,N,N,,130.0,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-03-24,2024,Sunday,12,3,March,2024_actual,48489,31901,29733,61634,N,,,,N,N,,118.3,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-03-25,2024,Monday,13,3,March,2024_actual,48489,29733,25806,55539,N,,,,N,N,,106.6,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-03-26,2024,Tuesday,13,3,March,2024_actual,48489,29424,25245,54669,N,,,,N,N,,104.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-03-27,2024,Wednesday,13,3,March,2024_actual,48489,29733,25806,55539,N,,,,N,N,,106.6,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-03-28,2024,Thursday,13,3,March,2024_actual,48489,30663,27489,58152,N,,,,N,N,,111.6,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-03-29,2024,Friday,13,3,March,2024_actual,48489,32521,30855,63376,N,,,,N,Y,Easter,121.6,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-03-30,2024,Saturday,13,3,March,2024_actual,48489,34070,33660,67730,N,,,,N,Y,Easter,130.0,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-03-31,2024,Sunday,13,3,March,2024_actual,48489,31901,29733,61634,N,,,,N,Y,Easter,118.3,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-01,2024,Monday,14,4,April,2024_actual,48489,38479,33396,71875,N,,,,N,Y,Easter,137.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-02,2024,Tuesday,14,4,April,2024_actual,48489,38078,32670,70748,N,,,,N,Y,Easter,135.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-03,2024,Wednesday,14,4,April,2024_actual,48489,38479,33396,71875,N,,,,N,N,,137.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-04,2024,Thursday,14,4,April,2024_actual,48489,39681,35574,75255,N,,,,N,N,,144.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-05,2024,Friday,14,4,April,2024_actual,48489,42086,39930,82016,N,,,,N,N,,157.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-06,2024,Saturday,14,4,April,2024_actual,48489,44090,43560,87650,N,,,,N,N,,168.2,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-07,2024,Sunday,14,4,April,2024_actual,48489,41284,38478,79762,N,,,,N,N,,153.1,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-08,2024,Monday,15,4,April,2024_actual,48489,38479,33396,71875,N,,,,N,N,,137.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-09,2024,Tuesday,15,4,April,2024_actual,48489,38078,32670,70748,N,,,,N,N,,135.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-10,2024,Wednesday,15,4,April,2024_actual,48489,38479,33396,71875,N,,,,N,N,,137.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-11,2024,Thursday,15,4,April,2024_actual,48489,39681,35574,75255,N,,,,N,N,,144.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-12,2024,Friday,15,4,April,2024_actual,48489,42086,39930,82016,N,,,,N,N,,157.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-13,2024,Saturday,15,4,April,2024_actual,48489,44090,43560,87650,N,,,,N,N,,168.2,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-14,2024,Sunday,15,4,April,2024_actual,48489,41284,38478,79762,N,,,,N,N,,153.1,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-15,2024,Monday,16,4,April,2024_actual,48489,38479,33396,71875,N,,,,N,N,,137.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-16,2024,Tuesday,16,4,April,2024_actual,48489,38078,32670,70748,N,,,,N,N,,135.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-17,2024,Wednesday,16,4,April,2024_actual,48489,38479,33396,71875,N,,,,N,N,,137.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-18,2024,Thursday,16,4,April,2024_actual,48489,39681,35574,75255,N,,,,N,N,,144.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-19,2024,Friday,16,4,April,2024_actual,48489,42086,39930,82016,N,,,,N,N,,157.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-20,2024,Saturday,16,4,April,2024_actual,48489,44090,43560,87650,N,,,,N,N,,168.2,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-21,2024,Sunday,16,4,April,2024_actual,48489,41284,38478,79762,N,,,,N,N,,153.1,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-22,2024,Monday,17,4,April,2024_actual,48489,38479,33396,71875,N,,,,N,N,,137.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-23,2024,Tuesday,17,4,April,2024_actual,48489,38078,32670,70748,N,,,,N,N,,135.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-24,2024,Wednesday,17,4,April,2024_actual,48489,38479,33396,71875,N,,,,N,N,,137.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
2024-04-25,2024,Thursday,17,4,April,2024_actual,48489,39681,34151,73832,Y,5.00,5.81,standard,N,N,,141.7,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",2024 single EUR5 tier (no advance/last-minute split)
2024-04-26,2024,Friday,17,4,April,2024_actual,48489,42086,38333,80419,Y,5.00,5.81,standard,N,N,,154.3,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",2024 single EUR5 tier (no advance/last-minute split)
2024-04-27,2024,Saturday,17,4,April,2024_actual,48489,44090,41818,85908,Y,5.00,5.81,standard,N,N,,164.9,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",2024 single EUR5 tier (no advance/last-minute split)
2024-04-28,2024,Sunday,17,4,April,2024_actual,48489,41284,36939,78223,Y,5.00,5.81,standard,N,N,,150.1,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",2024 single EUR5 tier (no advance/last-minute split)
2024-04-29,2024,Monday,18,4,April,2024_actual,48489,38479,32060,70539,Y,5.00,5.81,standard,N,N,,135.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",2024 single EUR5 tier (no advance/last-minute split)
2024-04-30,2024,Tuesday,18,4,April,2024_actual,48489,38078,31363,69441,Y,5.00,5.81,standard,N,N,,133.3,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",2024 single EUR5 tier (no advance/last-minute split)
2024-05-01,2024,Wednesday,18,5,May,2024_actual,48489,45475,37889,83364,Y,5.00,5.81,standard,N,Y,Venice Biennale (season),160.0,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",2024 single EUR5 tier (no advance/last-minute split)
2024-05-02,2024,Thursday,18,5,May,2024_actual,48489,46896,40360,87256,Y,5.00,5.81,standard,N,N,,167.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",2024 single EUR5 tier (no advance/last-minute split)
2024-05-03,2024,Friday,18,5,May,2024_actual,48489,49738,45302,95040,Y,5.00,5.81,standard,N,N,,182.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",2024 single EUR5 tier (no advance/last-minute split)
2024-05-04,2024,Saturday,18,5,May,2024_actual,48489,52106,49421,101527,Y,5.00,5.81,standard,N,N,,194.8,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",2024 single EUR5 tier (no advance/last-minute split)
2024-05-05,2024,Sunday,18,5,May,2024_actual,48489,48790,43655,92445,Y,5.00,5.81,standard,N,N,,177.4,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",2024 single EUR5 tier (no advance/last-minute split)
2024-05-06,2024,Monday,19,5,May,2024_actual,48489,45475,39468,84943,N,,,,N,N,,163.0,Comune di Venezia Yearbook + Euronews/CDA fee data [web search - 2026-06-05] [web search - 2026-06-05],"Daily = annual overnight stays x monthly seasonal index / days, DOW-adjusted; fee dates official. [web search - 2026-06-05] [web search - 2026-06-05]",
